ENSEMBL_ID	cntl_pal_r1 raw counts	cntl_pal_r2 raw counts	cntl_r1 raw counts	cntl_r2 raw counts	tr_pal_r1 raw counts	tr_pal_r2 raw counts	tr_r1 raw counts	tr_r2 raw counts	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ENSMUSG00000026436	3055	2667	2371	2624	2524	2514	2845	2340	2537.34861345432	-0.0118607659038753	0.0804635933980748	-0.147405371833158	0.882812065730993	0.985951000821533
ENSMUSG00000026437	943	894	752	996	991	913	812	941	871.750940554781	0.0140611315825604	0.121834779580801	0.115411474711415	0.90811898423408	0.988589432772062
ENSMUSG00000026439	2543	2329	1946	2435	2197	2094	2220	1912	2116.39170996845	0.115490163421909	0.0717718911401471	1.60912805260203	0.107588344375973	0.682374781002623
ENSMUSG00000026442	0	0	1	1	0	0	0	1	NA	NA	NA	NA	NA	NA
ENSMUSG00000026443	6	13	6	3	3	2	4	10	NA	NA	NA	NA	NA	NA
ENSMUSG00000026447	23	18	15	15	21	16	18	20	17.0392195452894	-0.303087545150643	0.694310590461074	-0.436530206098931	0.662452088423367	NA
ENSMUSG00000026450	1	0	0	0	0	0	0	1	NA	NA	NA	NA	NA	NA
ENSMUSG00000026452	0	0	1	0	0	2	1	0	NA	NA	NA	NA	NA	NA
ENSMUSG00000026455	1698	1679	1306	1697	1509	1603	1681	1447	1521.66344690536	-0.0303726973342847	0.081622465573072	-0.372111980703325	0.709809476527902	0.969637114704575
ENSMUSG00000026456	14907	13362	10177	12907	12751	12970	11533	11004	11348.891883419	0.0616188323819096	0.0454113246892515	1.35690453435493	0.174811545916543	0.788564833087201
ENSMUSG00000026457	12334	11529	8884	11227	10414	11240	11173	10088	10282.0167965436	-0.0511459479405997	0.0433308854473715	-1.18035778435038	0.237857944723788	0.842339703651119
ENSMUSG00000026458	11	13	13	13	20	17	10	13	12.3321521031731	0.2117436845522	0.815665034125773	0.259596373135139	0.79517513426357	NA
ENSMUSG00000026459	0	0	0	0	0	0	0	1	NA	NA	NA	NA	NA	NA
ENSMUSG00000026463	8988	9945	8020	9424	6486	7638	8295	7082	8178.33298317172	0.218654699570981	0.054279281938032	4.02832704788926	5.61751632120245e-05	0.00513408583009897
ENSMUSG00000026466	7091	6821	5439	6966	5950	5924	6683	5881	6202.33054975173	0.0104784770367634	0.0497536641285926	0.210607142615283	0.833193838323538	0.981814775491198
ENSMUSG00000026468	0	0	1	0	0	0	0	0	NA	NA	NA	NA	NA	NA
ENSMUSG00000026469	4954	4588	3776	4372	4123	3979	4108	3636	3961.55744598628	0.109635776119852	0.0626797671337554	1.74914140771926	0.0802665791485279	0.609372072529359
ENSMUSG00000026470	2779	2646	1985	2640	2306	2315	2661	2346	2389.24066129727	-0.0883392006881331	0.0685793992436199	-1.28813027909911	0.197700616735915	0.808803141192751
ENSMUSG00000026471	1541	1391	1083	1291	1164	1324	1328	1161	1210.24065935955	-0.03435158416958	0.0906494748211441	-0.378949621466174	0.704725274771266	0.968734028076767
ENSMUSG00000026473	20640	20087	19835	23499	15950	17589	22573	17909	20854.1106742263	0.137475578388467	0.108092049945864	1.27183801636956	0.203430678524965	0.810737358230521
ENSMUSG00000026475	312	238	195	318	315	302	337	349	296.27260861814	-0.410845681198897	0.184267359165997	-2.22961724235049	0.0257728641782917	NA
ENSMUSG00000026478	33001	30323	23944	29065	28421	28696	28265	26015	26706.9676549864	-0.00239109076548778	0.0405821460038139	-0.0589197714005333	0.953016010107414	0.995296577576918
ENSMUSG00000026479	405	370	336	440	445	425	386	344	374.027658155095	0.115152615813784	0.15124782901824	0.76135053680603	0.446447722907541	0.923676382567664
ENSMUSG00000026480	1	0	1	1	2	5	1	1	NA	NA	NA	NA	NA	NA
ENSMUSG00000026482	2196	1943	1444	1901	1819	1764	1711	1811	1708.01589126085	-0.0531098904936155	0.0881566005427187	-0.60244939308747	0.546875039979319	0.945199092549109
ENSMUSG00000026483	3599	3189	2505	3019	2982	2744	2707	2443	2658.39558540803	0.133580247748831	0.0662652046489642	2.01584298209692	0.0438163974100808	0.479809743528592
ENSMUSG00000026484	3803	3416	2826	3353	3223	3359	3282	3091	3127.41638783538	-0.0122373615388261	0.0648960636828416	-0.188568625650891	0.85043092471662	0.983872360194529
ENSMUSG00000026489	3125	3102	3125	4093	2342	2691	3683	3000	3449.02390083804	0.140626779267291	0.066460588159904	2.11594244289478	0.0343497030848182	0.423468129469775
ENSMUSG00000026490	11919	10396	8412	9942	9654	9986	9711	8719	9162.11644558029	0.0285834965453041	0.0498203598125081	0.573731234637286	0.566149688437203	0.946570411362465
ENSMUSG00000026491	8583	7843	6706	8464	7910	8143	8140	7518	7664.92954739722	-0.0172262383869069	0.0467527773757078	-0.368453797909715	0.712534889529335	0.969637114704575
ENSMUSG00000026492	1887	1708	1356	1769	1555	1659	1639	1457	1544.79988074879	0.0407228675246241	0.080129614140365	0.508212450059835	0.611304360597295	0.954822856544592
ENSMUSG00000026494	358	331	210	274	296	311	271	257	251.393601397953	-0.0999441986897799	0.183251514725289	-0.545393574724909	0.58548285858554	NA
ENSMUSG00000026495	282	247	214	325	202	273	241	284	263.918836261844	0.0468719052136271	0.197062418890461	0.237853089785126	0.811995040326722	NA
ENSMUSG00000026496	7149	6704	5024	6904	5938	5558	6218	5666	5905.35537027498	0.0277445639929237	0.054588547758332	0.508248801850365	0.611278870171478	0.954822856544592
ENSMUSG00000026497	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA
ENSMUSG00000026499	4365	3820	3098	3872	3565	3776	3789	3324	3500.53425736583	0.00138257845689104	0.0593505463132607	0.023295126039676	0.981414859517216	0.997550835562369
ENSMUSG00000026500	1013	873	649	1012	710	732	761	745	783.255343281916	0.153132202872896	0.121960265458491	1.2555909278913	0.209264322255089	0.816646057774047
ENSMUSG00000026502	5972	5535	4145	5479	4852	4840	4949	4558	4750.82682603588	0.0427887880607609	0.0542787389944538	0.788315809347249	0.430512002556084	0.91734664728534
ENSMUSG00000026504	873	752	697	856	667	718	800	662	749.64243804671	0.120458163560221	0.112295880145633	1.07268551084868	0.283412243447715	0.863131487975178
ENSMUSG00000026509	16066	14821	11542	14146	13098	13231	13541	12509	12876.4428627095	0.0105855812779225	0.0435128220915221	0.243274988132405	0.807792379026004	0.979374713480301
ENSMUSG00000026510	2273	2128	1793	2046	1789	1955	2046	1870	1933.89308779729	0.00732631553662191	0.078838748282012	0.0929278520558842	0.92596087874107	0.992089122602122
ENSMUSG00000026511	1862	1785	1360	1700	1616	1680	1775	1557	1588.26074315846	-0.0922889713800057	0.0794391188370216	-1.16175723914243	0.245334087934441	0.848272282945383
ENSMUSG00000026514	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA
ENSMUSG00000026516	3455	3024	2645	3302	2846	2882	3184	2826	2972.7718942336	0.01518971070663	0.0623288004596906	0.243702920553613	0.807460911284738	0.979374713480301
ENSMUSG00000026519	1894	1851	1448	1866	1442	1631	1645	1576	1624.99471086589	0.0670428031996201	0.0796376536456802	0.84184804712986	0.399873013803788	0.909911936928676
ENSMUSG00000026520	1247	1265	830	1251	1021	1111	1294	1138	1115.18673250025	-0.207283116686344	0.102366884091621	-2.02490403537945	0.0428772191687678	0.476569482774596
ENSMUSG00000026523	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA
ENSMUSG00000026525	94	56	85	48	56	75	83	62	70.5176977790862	-0.034893770493816	0.402096657087378	-0.0867795587920875	0.930846736038761	NA
ENSMUSG00000026526	7995	7584	5543	7430	6022	5973	6921	6050	6435.55035382323	0.0258319662072707	0.0519979805466808	0.496787873984457	0.619338647182828	0.95772692737381
ENSMUSG00000026527	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA
ENSMUSG00000026531	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA
ENSMUSG00000026532	18	8	13	19	5	10	18	10	14.7762937672947	0.224531525437514	0.750075569149738	0.299345205566469	0.764676665883437	NA
ENSMUSG00000026535	1122	955	749	888	895	815	844	783	813.290496861016	0.0413844429111108	0.10717773862745	0.386129092114577	0.699401065064591	0.967532134459622
ENSMUSG00000026536	632	526	417	493	411	431	370	386	416.1298894903	0.297137328195237	0.14969957249517	1.98489096022518	0.047156604353656	0.495115272326439
ENSMUSG00000026542	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA
ENSMUSG00000026544	204	193	107	188	143	137	166	123	143.425893238386	0.0421934633409845	0.259900511224126	0.162344672360413	0.871034437789497	NA
ENSMUSG00000026546	0	0	0	0	1	0	0	0	NA	NA	NA	NA	NA	NA
ENSMUSG00000026547	2244	1886	1392	1790	2098	1961	1738	1659	1635.28798450326	-0.0681027006278975	0.0792533099528781	-0.85930418134447	0.390172717894012	0.906956815876672
ENSMUSG00000026548	3	2	11	2	10	3	2	1	NA	NA	NA	NA	NA	NA
ENSMUSG00000026553	25948	23755	18012	22607	22020	22271	21281	19561	20258.9361388367	0.0211689657118262	0.039045024537073	0.542168072957065	0.5877027273409	0.954196382252473
ENSMUSG00000026554	12867	11814	9511	12389	10729	11563	11913	10997	11130.1478293234	-0.0390289380167685	0.0436043915979136	-0.895068973250757	0.3707502184993	0.902976160361557
ENSMUSG00000026556	429	383	280	363	363	358	347	296	319.225426125361	0.0288438920703129	0.163693823892253	0.176206355160343	0.860131828211106	NA
ENSMUSG00000026558	2997	2667	2264	2666	2708	2612	2492	2348	2435.52888542996	0.059443062602804	0.0709199078374504	0.838171740705705	0.401934255836671	0.911186570230523
ENSMUSG00000026560	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA
ENSMUSG00000026563	1161	1081	950	1072	929	1016	1008	1031	1014.52346624252	0.0213282933498708	0.106009668023875	0.201191964350527	0.840548474549216	0.981814775491198
ENSMUSG00000026564	6	14	6	17	14	18	11	18	12.7610324015714	-0.369426002094339	0.835218629187817	-0.442310539042425	0.658264505599517	NA
ENSMUSG00000026565	2081	1803	1457	1777	1693	1548	1874	1634	1676.33607329996	-0.0848816902616832	0.078673035348349	-1.07891719044325	0.280624644806234	0.863131487975178
ENSMUSG00000026566	1698	1439	1031	1347	1294	1347	1306	1288	1235.67948424225	-0.101219787261437	0.0909436076563847	-1.11299507320932	0.265710545461849	0.863131487975178
ENSMUSG00000026567	5	14	12	19	10	4	13	18	15.3896283051976	0.00323426453690991	0.734275692429017	0.00440470053722031	0.996485568810535	NA
ENSMUSG00000026568	2596	2583	1631	2573	2051	2238	2449	2053	2147.68283821643	-0.0854077896577136	0.163973851245334	-0.520862253396296	0.60246273217354	0.954336765548795
ENSMUSG00000026571	6880	6618	5335	6827	5914	6210	6620	6171	6201.82015010713	-0.045610224746381	0.0497348512370335	-0.917067682157232	0.359107174788439	0.897109689888077
ENSMUSG00000026572	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA
ENSMUSG00000026573	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA
ENSMUSG00000026574	2041	1989	1452	1872	1457	1791	1882	1367	1628.95232572265	0.0671500451498326	0.0979870943584465	0.685294788966709	0.493157919442104	0.937915821189216
ENSMUSG00000026575	584	548	375	536	475	570	560	486	484.23515157107	-0.177307087963277	0.137630775555501	-1.2882808169004	0.19764822828812	0.808803141192751
ENSMUSG00000026576	1400	1268	1117	1340	1100	1120	1258	1059	1188.0963823771	0.119232545081012	0.0926873009867899	1.28639569619149	0.198304999670353	0.808965245436355
ENSMUSG00000026577	2243	2053	1603	2064	1882	2112	1875	1712	1802.72716737407	0.0592297324590554	0.0748950824739641	0.790836066969357	0.429039660167898	0.91734664728534
ENSMUSG00000026578	126	110	89	135	121	144	102	90	102.861273639199	0.239998076113866	0.286842010655405	0.836690816542159	0.402766382487307	NA
ENSMUSG00000026579	1	2	2	1	0	0	1	0	NA	NA	NA	NA	NA	NA
ENSMUSG00000026580	1	4	1	0	0	0	2	0	NA	NA	NA	NA	NA	NA
ENSMUSG00000026581	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA
ENSMUSG00000026582	0	0	0	0	0	1	0	0	NA	NA	NA	NA	NA	NA
ENSMUSG00000026584	1377	1356	977	1391	1206	1214	1214	1098	1159.37307024592	0.0552627785118354	0.0950471443058288	0.581424922499711	0.560954104510626	0.946570411362465
ENSMUSG00000026585	4849	4077	3421	4269	3894	4142	4445	3827	3965.70104633284	-0.0738525222764837	0.0582353317738623	-1.26817380492079	0.204735889427255	0.811464475239855
ENSMUSG00000026586	10835	9413	7686	9154	8455	8483	9123	8316	8536.21341788596	-0.0170299352025922	0.0494480851650476	-0.344400296710171	0.730545265757543	0.97249631136217
ENSMUSG00000026587	0	1	0	1	0	1	1	0	NA	NA	NA	NA	NA	NA
ENSMUSG00000026589	2780	2751	2246	2824	2366	2581	2665	2432	2528.1233827447	0.0214031372606112	0.0657003027855351	0.325769233217651	0.744598958308398	0.97618140035424
ENSMUSG00000026592	1	0	0	0	1	0	0	1	NA	NA	NA	NA	NA	NA
ENSMUSG00000026594	55	46	45	38	52	52	57	40	45.0745549129647	-0.162760176927575	0.443548611264659	-0.366950031617749	0.713656290801652	NA
ENSMUSG00000026596	3209	3047	2526	3241	2841	2878	3141	2636	2865.885540514	0.0276175769964059	0.0663561804911192	0.416202029592437	0.677262174717985	0.96696757881949
ENSMUSG00000026600	2900	2524	1854	2387	2369	2488	2329	2127	2160.61834944862	-0.0439443851890899	0.0697380319448402	-0.630135149552945	0.528606164244709	0.942893499534622
ENSMUSG00000026601	23	3	8	10	6	10	1	4	NA	NA	NA	NA	NA	NA
ENSMUSG00000026602	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA
ENSMUSG00000026603	2500	2385	1793	2485	2112	2120	2174	2127	2128.83258289801	0.0122726855197032	0.0770180106632178	0.159348253921656	0.873394505270528	0.984637484861446
ENSMUSG00000026604	9022	8631	7211	8605	8065	7977	8925	7892	8121.48944317027	-0.0543352074475849	0.0501663031697797	-1.08310168408655	0.278763291565438	0.863131487975178
ENSMUSG00000026605	93	78	59	94	64	77	81	74	76.0488000618873	-0.00493728130738857	0.333293553155557	-0.0148136117864969	0.988180880138113	NA
ENSMUSG00000026608	2715	2620	2205	2691	2322	2352	2731	2317	2472.32768758008	-0.0107503911887078	0.0697129311799467	-0.154209427243251	0.87744460924049	0.984637484861446
ENSMUSG00000026609	0	1	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA
ENSMUSG00000026610	9	9	8	11	6	1	10	2	NA	NA	NA	NA	NA	NA
ENSMUSG00000026611	25	13	5	14	3	20	9	19	11.5933284536846	-0.599874312156095	0.888972263611176	-0.674795307695304	0.499805821983585	NA
ENSMUSG00000026614	0	0	0	0	0	0	0	2	NA	NA	NA	NA	NA	NA
ENSMUSG00000026615	37065	31636	25307	32526	32530	33905	29197	26680	28262.1156313555	0.0769697018314255	0.0372118470324477	2.06841927959959	0.0386006138260742	0.450515143890425
ENSMUSG00000026616	0	1	0	2	0	0	2	0	NA	NA	NA	NA	NA	NA
ENSMUSG00000026617	1971	1726	1518	1767	1617	1585	1749	1572	1646.12737727906	0.0191859061375923	0.0814853976454634	0.235452077206136	0.813857870172985	0.979374713480301
ENSMUSG00000026618	11790	10645	8723	11260	9607	9927	10434	9416	9896.20666413628	0.0370947294658611	0.0438670201211201	0.845617718355151	0.397766037944094	0.907529090412533
ENSMUSG00000026620	658	618	515	674	649	713	663	538	592.711674956437	0.0151168436954676	0.125388361743247	0.12056018186458	0.904039408993547	0.988211399377023
ENSMUSG00000026621	21	17	16	33	13	18	28	19	23.4447622993058	0.0656639738618112	0.605407323958795	0.108462470246363	0.913628849248166	NA
ENSMUSG00000026622	51	47	18	28	39	37	46	28	29.4460046149113	-0.658497175415055	0.542130564968151	-1.21464683595868	0.224500817415598	NA
ENSMUSG00000026623	13399	12833	10146	12367	11177	12254	12456	10633	11339.4395950175	-0.00263083537933258	0.0480255320813751	-0.0547799319510893	0.956313788375063	0.995296577576918
ENSMUSG00000026626	7871	7583	5904	7124	6652	7262	7271	6230	6598.6191069112	-0.0171592950244142	0.0533296149815647	-0.32175921446922	0.747635114570635	0.976491591631604
ENSMUSG00000026627	658	599	427	578	591	668	500	518	502.692969622385	0.00201185281397682	0.137144785950441	0.0146695537860537	0.988295809303876	0.997980807781353
ENSMUSG00000026628	1496	1107	684	1125	1524	1458	991	880	907.452619988816	-0.0379528616620735	0.121086682955758	-0.313435472304915	0.753949837933587	0.977532834478072
ENSMUSG00000026630	0	0	0	1	0	0	0	0	NA	NA	NA	NA	NA	NA
ENSMUSG00000026632	577	512	369	526	404	466	441	429	437.618133578739	0.0597961655328092	0.144646214415924	0.413395993626683	0.679316509451229	0.96696757881949
ENSMUSG00000026634	3685	3501	3021	3579	3212	3440	3606	3237	3347.46652149942	-0.0182466194467369	0.0628035096135166	-0.290535028361056	0.771406957086569	0.978744995769962
ENSMUSG00000026637	334	348	273	412	273	266	332	288	322.62149218054	0.162044793653528	0.168728836246886	0.960385890509088	0.336861036582085	NA
ENSMUSG00000026638	461	335	319	405	423	388	293	308	330.2045951024	0.293237118340132	0.165039451249738	1.77676983363454	0.0756061170945186	NA
ENSMUSG00000026639	601	658	422	615	471	515	471	473	491.107820141097	0.1519190973397	0.140372262760843	1.08225866244337	0.279137608592891	0.863131487975178
ENSMUSG00000026640	3929	3862	3138	3659	3293	3179	3529	3422	3428.60395882691	0.000548888447516509	0.066725259549621	0.00822609685179751	0.993436598349141	0.998647000968738
ENSMUSG00000026641	2277	2178	1653	2273	2008	2061	2194	2057	2027.95732258437	-0.0927336369013359	0.0751755306776012	-1.23356145364686	0.217366363983663	0.825321143919401
ENSMUSG00000026643	2991	2688	2194	2845	2749	2595	2756	2445	2542.70494042668	-0.0179220706825064	0.065925358472642	-0.271853973914208	0.785734302267386	0.979374713480301
ENSMUSG00000026644	0	0	2	1	0	1	1	4	NA	NA	NA	NA	NA	NA
ENSMUSG00000026645	0	1	1	2	1	0	0	0	NA	NA	NA	NA	NA	NA
ENSMUSG00000026646	93	74	78	97	96	83	84	68	81.2905573120584	0.236170550009615	0.319105734169918	0.740101241439485	0.459238565495174	NA
ENSMUSG00000026648	663	624	581	683	616	590	643	599	624.655499751157	0.0583101552136972	0.120853931122991	0.482484555296394	0.629461767435973	0.959091300897593
ENSMUSG00000026649	10	10	10	10	16	17	10	8	NA	NA	NA	NA	NA	NA
ENSMUSG00000026650	1	6	5	1	4	6	2	6	NA	NA	NA	NA	NA	NA
ENSMUSG00000026655	2106	1907	1544	2027	1748	2007	1950	1820	1823.1561919248	-0.0527913704355071	0.0754318955770211	-0.699854750191231	0.484018018705647	0.936553736360662
ENSMUSG00000026656	1	2	2	6	2	2	1	5	NA	NA	NA	NA	NA	NA
ENSMUSG00000026657	692	602	541	594	592	626	685	596	602.373621112618	-0.135057577602215	0.127406803041722	-1.06004996890149	0.289121867114553	0.863229083266229
ENSMUSG00000026659	651	540	422	597	626	553	599	494	522.528841506953	-0.0771142292357188	0.134382881155614	-0.573839677885918	0.566076296010331	0.946570411362465
ENSMUSG00000026662	3023	2788	2215	2679	2414	2509	2760	2303	2475.66706836515	-0.0144228906869118	0.0715278155214398	-0.201640307085691	0.840197931898918	0.981814775491198
ENSMUSG00000026663	8207	7585	5919	7335	7668	7598	6746	5996	6466.48233510217	0.0878588189663697	0.0493961023297715	1.77865893911667	0.0752956948483944	0.59385179038068
ENSMUSG00000026664	2973	2796	2242	2805	2394	2592	2779	2270	2507.51867313734	0.0321931727387838	0.0721044785220797	0.446479516926617	0.655250905260769	0.962051384086365
ENSMUSG00000026667	10271	9251	7483	9506	8613	8611	9099	8275	8540.95801118267	-0.00388219353537761	0.0451118613579608	-0.0860570461629274	0.931421069094143	0.992741291379919
ENSMUSG00000026668	4	0	3	1	0	2	0	0	NA	NA	NA	NA	NA	NA
ENSMUSG00000026669	114	64	82	107	69	69	78	85	87.666655649106	0.235431645018082	0.309901927864239	0.759697258550838	0.447435567822709	NA
ENSMUSG00000026670	3101	2927	2202	2832	2743	2804	2713	2405	2521.6332457068	0.00444913372674976	0.0659984389921607	0.0674127114927404	0.946253149901922	0.994816523594488
ENSMUSG00000026672	2657	2516	1890	2345	2434	2621	2497	2241	2230.38645848827	-0.131465864717436	0.0692101242047995	-1.8995178267332	0.0574964250066018	0.534745795177594
ENSMUSG00000026674	21761	18829	14723	18238	18890	18793	16811	16122	16403.0607977927	0.0299440451443605	0.044397503237812	0.674453357973023	0.500023129475696	0.937915821189216
ENSMUSG00000026675	3721	3276	2025	2539	2933	2987	2121	2042	2172.67088398491	0.160412672800217	0.0716763772667708	2.23801312115958	0.0252201994832623	0.371080489300942
ENSMUSG00000026676	28	26	10	33	17	40	43	27	27.3223439337233	-0.718466418737331	0.601368992053434	-1.19471809859044	0.232197188807183	NA
ENSMUSG00000026678	1	1	1	4	1	1	1	1	NA	NA	NA	NA	NA	NA
ENSMUSG00000026679	2	4	2	3	1	3	6	8	NA	NA	NA	NA	NA	NA
ENSMUSG00000026683	65	49	42	76	57	36	48	65	57.0968542448026	0.0567767390300109	0.403047960977908	0.140868443775908	0.887973871734184	NA
ENSMUSG00000026686	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA
ENSMUSG00000026687	5874	5577	3822	5034	5057	5080	4797	4385	4478.5344481594	-0.0264933618063178	0.0548611321491268	-0.482916789509592	0.629154820074059	0.959091300897593
ENSMUSG00000026688	7623	7331	5138	7349	6011	5678	6740	6185	6294.38500645093	-0.030813002034081	0.0593772091320632	-0.518936515954272	0.6038050124018	0.954336765548795
ENSMUSG00000026691	3	1	0	5	3	4	0	3	NA	NA	NA	NA	NA	NA
ENSMUSG00000026692	92	117	70	115	40	84	100	92	93.0085397023408	-0.0419602971540644	0.304445406264621	-0.137825358145141	0.890378442712763	NA
ENSMUSG00000026694	797	741	622	739	731	703	725	642	679.26282810513	0.0273028575839746	0.115870697394552	0.235632115779932	0.813718150268926	0.979374713480301
ENSMUSG00000026696	1767	1652	1121	1634	1492	1752	1596	1397	1421.89950465424	-0.09960123496389	0.0908224715250482	-1.09665849531986	0.272790706303659	0.863131487975178
ENSMUSG00000026697	1	0	1	1	1	1	0	0	NA	NA	NA	NA	NA	NA
ENSMUSG00000026698	1515	1484	1096	1443	1199	1377	1432	1189	1279.65260722255	-0.0172728059591597	0.0899907930483924	-0.191939701541149	0.84778943824459	0.983671705385111
ENSMUSG00000026700	1	1	0	0	1	0	3	6	NA	NA	NA	NA	NA	NA
ENSMUSG00000026701	6174	5462	4058	5392	5349	5534	4990	4867	4796.1279216692	-0.0379468681724863	0.0583727051635262	-0.650078972118584	0.515641211298047	0.941913141027048
ENSMUSG00000026705	2164	1846	1524	1902	1558	1765	1839	1642	1717.32311577684	0.00720273688662372	0.076575103043145	0.0940610799121675	0.925060636992885	0.992055539899498
ENSMUSG00000026707	772	746	621	763	701	784	743	655	691.943254295204	0.0169914336079279	0.113879298257266	0.149205640252035	0.881391369536743	0.985490887587736
ENSMUSG00000026708	182	149	127	172	121	133	150	130	143.604497774072	0.120274240990975	0.240826013346802	0.499423792801712	0.617480861031668	NA
ENSMUSG00000026709	2158	1936	1641	2034	1891	1861	1901	1692	1807.76182533799	0.0633097392956558	0.0752372067840431	0.841468496795431	0.400085526459696	0.909911936928676
ENSMUSG00000026712	2	0	1	2	0	0	0	0	NA	NA	NA	NA	NA	NA
ENSMUSG00000026715	5	6	13	14	5	5	17	8	12.9034240886417	0.167108676580873	0.808414645724302	0.206711589732707	0.836235105591541	NA
ENSMUSG00000026718	3888	3337	2914	3382	3475	3532	3253	2938	3112.60353247536	0.0595654931404575	0.0662650376297056	0.898897748663696	0.368707127269595	0.901976653688982
ENSMUSG00000026721	1979	1826	1397	1788	1826	1794	1851	1734	1682.18339604864	-0.143592953518274	0.0775478257363691	-1.8516696265145	0.0640732781204111	0.560272776940669
ENSMUSG00000026723	408	393	277	380	322	374	331	314	323.087473228995	0.0488648169358039	0.163591460653729	0.298700291204289	0.765168734841687	NA
ENSMUSG00000026725	85	92	53	75	72	81	60	51	59.1998956448186	0.228754148516157	0.373028656905132	0.613234785804495	0.539721106940256	NA
ENSMUSG00000026726	197	186	141	142	188	181	171	153	151.753642845149	-0.151142535606283	0.241495862401643	-0.625859731521657	0.531406949079765	NA
ENSMUSG00000026727	3416	3101	2463	3272	2839	2859	2894	2696	2812.47170585583	0.0615024440555864	0.0647459078038737	0.949904729761263	0.342160663341531	0.888560620984204
ENSMUSG00000026728	56169	52206	37357	50850	53354	52292	53447	49049	47283.9363635495	-0.19426797110965	0.0416445679806058	-4.66490542536358	3.08759011034751e-06	0.000533591709070056
ENSMUSG00000026729	6	0	0	2	0	0	0	0	NA	NA	NA	NA	NA	NA
ENSMUSG00000026730	857	776	566	751	688	658	693	591	645.271600489349	0.0639153491649726	0.118589453328137	0.538963182401378	0.589912259250148	0.954196382252473
ENSMUSG00000026734	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA
ENSMUSG00000026735	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA
ENSMUSG00000026736	7	8	2	1	0	6	5	4	NA	NA	NA	NA	NA	NA
ENSMUSG00000026737	559	585	424	539	483	476	471	425	462.21879591404	0.132648550343385	0.136608920308182	0.971009433674882	0.331543580895344	0.882684099393823
ENSMUSG00000026739	11328	10023	8188	10623	9192	9626	9890	8813	9317.16229310737	0.0357808319381963	0.0449133967657514	0.796662789163185	0.425646900477877	0.91734664728534
ENSMUSG00000026740	2659	2436	1935	2667	2185	2193	2350	2065	2235.34649484554	0.0834905210666412	0.0728039474004681	1.14678563522648	0.251470227508451	0.853607142833667
ENSMUSG00000026743	2614	2601	2070	2719	2357	2467	2504	2254	2370.55198644159	0.0357758562441057	0.0678083607473354	0.527602435006682	0.597775302589946	0.954196382252473
ENSMUSG00000026748	0	0	0	1	0	0	0	0	NA	NA	NA	NA	NA	NA
ENSMUSG00000026749	1624	1471	1239	1539	1437	1438	1554	1497	1450.3045814002	-0.106911535312993	0.0838620943974793	-1.27484933546098	0.202362574601133	0.810737358230521
ENSMUSG00000026750	7908	7176	5242	7210	6294	6256	6796	5914	6235.86933395382	-0.00583304980610037	0.0552562787053575	-0.105563565675566	0.915928633556683	0.991129239912796
ENSMUSG00000026751	3	4	2	1	4	1	2	1	NA	NA	NA	NA	NA	NA
ENSMUSG00000026753	5065	4502	3598	4473	4173	4538	4362	4168	4130.72208830172	-0.0512757809166597	0.0578498741618554	-0.886359420129379	0.375423878951231	0.902976160361557
ENSMUSG00000026754	3317	3061	2617	3292	2816	2971	2946	2688	2871.00199147955	0.0978022201684396	0.0627083359909294	1.55963666748527	0.118845766299479	0.707265825397961
ENSMUSG00000026755	4403	3950	2794	4009	3337	3617	3606	3097	3342.84458628682	0.04244479257093	0.0698862453962536	0.607341148895164	0.543624535623828	0.945199092549109
ENSMUSG00000026761	4770	4132	3324	4208	4187	4208	4088	3887	3856.17428139974	-0.0550965589683717	0.0582959642449392	-0.945117894214346	0.344598690723464	0.890000685339665
ENSMUSG00000026764	228	210	199	198	236	171	244	172	202.885649719827	-0.0150789561130565	0.222850822780789	-0.0676639014606158	0.946053185885932	NA
ENSMUSG00000026765	28	20	13	19	16	21	21	17	17.2921008179639	-0.225069662244558	0.685208968438841	-0.328468646225325	0.742557347066285	NA
ENSMUSG00000026766	5200	4596	3357	4682	4219	4389	4511	3973	4093.28210308504	-0.0552352709920876	0.0618815048687249	-0.892597410312877	0.372072806505296	0.902976160361557
ENSMUSG00000026767	1538	1396	1180	1380	1189	1352	1376	1079	1247.8808930966	0.0991568301327677	0.0982734603754517	1.00898889439673	0.312979960308867	0.880552842965369
